AAG ORDER NUMBER,CUSTOMER NAME,ORDER DATE PO RECEIVED,CUSTOMER ALT PO,AAG SEASON,CUSTOMER SEASON,DROP,MONTH,RANGE / COLLECTION,PROMO GROUP / CAMPAIGN (HOT 30/GLOBAL EDIT,CATEGORY,PATTERN ID,MAKE OR BUY,PLANNER,ORIGINAL ALIAS/RELATED ITEM,PRICING ALIAS/RELATED ITEM,ALIAS/RELATED ITEM,CUSTOMER STYLE,CUSTOMER''S COLOUR CODE (CUSTOM FIELD) CUSTOMER PROVIDES THIS,ACTIVE,All,Multiple Items,FACILITY CODE,BULK AGREEMENT NUMBER,Sum of TOTAL QTY,BULK AGREEMENT DESCRIPTION,CUSTOMER CODE,CO NUMBER - INITIAL DISTRO,CO NUMBER (INITIAL DISTRO),CO NUMBER (ALLOCATION DISTRO),CO NUMBER - ALLOCATION DISTRO,PO NUMBER,AAG SEASON CODE,INFOR MAKE/BUY CODE,PLANNER2,ITEM TYPE CODE,INFOR ITEM TYPE CODE,PRODUCT GROUP CODE,MAKE/BUY CODE,INFOR PRODUCT GROUP CODE,ITEM GROUP CODE,STYLE DESCRIPTION,INFOR ITEM GROUP CODE,GENDER GROUP CODE,INFOR GENDER GROUP CODE,FABRIC TYPE CODE,INFOR FABRIC TYPE CODE,CUSTOMER COLOUR DESCRIPTION,UNIT OF MEASURE,INFOR COLOUR CODE,XXXS,XXS,XS,S,S/M,M,M/L,L,L/XL,XL,XXL,XXXL,0,2,4,6,8,10,12,14,16,18,20,0-3M,3-6M,6-9M,9-12M,12-18M,18-24M,2T,3T,4T,5T,6T,30/30,30/32,32/30,32/32,34/30,34/32,36/30,36/32,32C,32D,32DD,34C,34D,34DD,36C,36D,36DD,OS,ONE SIZE,0w,10w,12w,1X,2/3,22,24,26,27,28,28-30L,29,2w,2X,2XL,30,30-30L,30-31L,30-32L,30X30,31,31/30,31/32,31-30L,31-31L,31-32L,31X30,32,32/34,32/36,32-30L,32-31L,32-32L,32DDD,32X30,33,33/30,33/32,33-30L,33-31L,33-32L,34,34/34,34-30L,34-31L,34-32L,34DDD,34X30,35,35/30,35/32,35-30L,35-31L,35-32L,36,36/34,36-30L,36-31L,36-32L,36DDD,36X30,38,38/30,38/32,38/34,38/36,38-30L,38-31L,38-32L,38C,38D,38DD,38DDD,38X30,3X,3XL,4/5,40,40/30,40/32,40-30L,40-31L,40X30,42,44,46,48,4w,4X,4XL,4XT,5,50,52,54,56,58,6/7,60,6w,7,8w,9,L(10-12),L(14-16),M(10-12),M(8-10),S(6-8),TOTAL QTY,ORDER TYPE,DESTINATION,DESTINATION WAREHOUSE,ALLOCATION (CHANNEL),SHOP NAME,COLLECTION DELIVERY,SHOP CODE,TRACKING NUMBER,ETA CUSTOMER WAREHOUSE DATE,EX FACTORY DATE,DELIVERY TERMS,PLANNED DELIVERY METHOD,DELIVERY CODE (MODL),NOTES,VALIDATION,VALIDATION2,VALIDATION3,VALIDATION4,CUSTOMER PRICE,USA ONLY LSTP 75% EX WORKS,EX WORKS (USD),ADMINISTRATION FEE,DESIGN FEE,FX CHARGE,HANDLING,PNP,SURCHARGE FEE,DISCOUNT,FINAL FOB (USD),HS CODE,US DUTY RATE,US DUTY,FREIGHT,US TARIFF RATE,US TARIFF,DDP US (USD),UK DUTY RATE,UK FREIGHT,UK INSURANCE,UK CIF,UK DUTY,DDP UK (USD),CAN DUTY RATE,CAN DUTY,DDP CAN (USD),SMS PRICE USD,FINAL PRICES Y/N,NOTES FOR PRICE,PRICING NOTES,Delta,Warehouse,ORTP (ORDER TYPE),Longson Alias,BUAR (BUSINESS AREA UNIT),ADID,record_uuid,RESOLVED_BY,ORDER_KEY
AIM-00095,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,RC56,,,,1,VIVIANA GARCIA,,,,NB25CT002,,,,,,,,,,,,,,9218,,,,F10,,FGA10,,,FGATOP20,NB RC56 LS TOP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,1.0,4.0,,9.0,,7.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9218NB25CT002,,,,,20.25,25.32,0.1,,,0.2,,3.61,,29.23,6105.20.2010,0.32,6.48,,0.275,5.57,41.28,,,,,,,,,,43.845,Y,price added 24.10.24 lstp & HS updated 14.1.25 price confirmed 15.1.25 freight & tariff updated 1.4.25,,,,,,,,2B85B0E1-610C-4E89-8514-B5FD1E2E39AA,,AIM-00095|AIR|NB25CT002|9218|ACTIVE||
AIM-00095,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,RC56,,,,1,VIVIANA GARCIA,,,,NB25CT002,,,,,,,,,,,,,,9218,,,,F10,,FGA10,,,FGATOP20,NB RC56 LS TOP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,1.0,4.0,,9.0,,7.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9218NB25CT002,,,,,20.2500,25.3200,0.1000,,,0.2000,,3.61,,29.230000000000000,6105.20.2010,0.320000,6.4800,,0.275000,5.5700,41.280000000000001,,,,,,,,,,43.8450,Y,price added 24.10.24 lstp & HS updated 14.1.25 price confirmed 15.1.25 freight & tariff updated 1.4.25,,,,,,,,3DEC1C05-1E04-4036-859F-08E507F6F6A7,,AIM-00095|AIR|NB25CT002|9218|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00096,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,RC56,,,,1,VIVIANA GARCIA,,,,NB25CT002,,,,,,,,,,,,,,9218,,,,F10,,FGA10,,,FGATOP20,NB RC56 LS TOP,,MEN,,FABKNIT,,PRISTINE,PCE,,,,1.0,3.0,,6.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9218NB25CT002,,,,,20.25,25.32,0.1,,,0.2,,3.61,,29.23,6105.20.2010,0.32,6.48,,0.275,5.57,41.28,,,,,,,,,,43.845,Y,price added 24.10.24 lstp & HS updated 14.1.25 price confirmed 15.1.25 freight & tariff updated 1.4.25,,,,,,,,E1F00B07-38AF-4DE7-8F25-7A8D214E7DCD,,AIM-00096|AIR|NB25CT002|9218|ACTIVE||
AIM-00096,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,RC56,,,,1,VIVIANA GARCIA,,,,NB25CT002,,,,,,,,,,,,,,9218,,,,F10,,FGA10,,,FGATOP20,NB RC56 LS TOP,,MEN,,FABKNIT,,PRISTINE,PCE,,,,1.0,3.0,,6.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,ACTIVE,"NORTH SHIELDS, UK",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9218NB25CT002,,,,,20.2500,25.3200,0.1000,,,0.2000,,3.61,,29.230000000000000,6105.20.2010,0.320000,6.4800,,0.275000,5.5700,41.280000000000001,,,,,,,,,,43.8450,Y,price added 24.10.24 lstp & HS updated 14.1.25 price confirmed 15.1.25 freight & tariff updated 1.4.25,,,,,,,,F0FDAAA7-FFA8-4C6D-8FF4-A22A632D6497,,AIM-00096|AIR|NB25CT002|9218|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00097,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,6.0,14.0,,32.0,,36.0,,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CS011,,,,,20.96,26.2,0.1,,,0.2,,4.4,,30.9,6105.20.2010,0.32,6.71,,0.275,5.76,43.37,,,,,,,,,,46.35,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,5713FDB8-ACFC-4C8E-BC0C-C04455AE8020,,AIM-00097|AIR|SS25CS011|9219|ACTIVE||
AIM-00097,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,JET BLACK,PCE,,,,6.0,14.0,,32.0,,36.0,,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CS011,,,,,20.9600,26.2000,0.1000,,,0.2000,,4.4,,30.899999999999999,6105.20.2010,0.320000,6.7100,,0.275000,5.7600,43.369999999999997,,,,,,,,,,46.3500,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,D8100F66-DBB6-4C61-AAED-D72EF43AF833,,AIM-00097|AIR|SS25CS011|9219|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00098,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,OLIVE,PCE,,,,5.0,11.0,,26.0,,28.0,,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CS011,,,,,20.96,26.2,0.1,,,0.2,,4.4,,30.9,6105.20.2010,0.32,6.71,,0.275,5.76,43.37,,,,,,,,,,46.35,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,6533D00D-1002-49BD-ADB1-7EA2A0AA6A9B,,AIM-00098|AIR|SS25CS011|9219|ACTIVE||
AIM-00098,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CS011,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,GOLF QUARTER ZIP,,MEN,,FABKNIT,,OLIVE,PCE,,,,5.0,11.0,,26.0,,28.0,,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CS011,,,,,20.9600,26.2000,0.1000,,,0.2000,,4.4,,30.899999999999999,6105.20.2010,0.320000,6.7100,,0.275000,5.7600,43.369999999999997,,,,,,,,,,46.3500,Y,price added 24.10.24 price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,736A2C7A-AB4B-458D-B573-7544B9D96EF2,,AIM-00098|AIR|SS25CS011|9219|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00099,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,3.0,8.0,,19.0,,25.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT041,,,,,20.1,25.12,0.1,,,0.2,,3.61,,29.03,6105.20.2010,0.32,6.43,,0.275,5.53,40.99,,,,,,,,,,43.545,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,A2677E3C-44EB-4175-BE61-21636A2BF314,,AIM-00099|AIR|SS25CT041|9219|ACTIVE||
AIM-00099,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,BRIGHT WHITE,PCE,,,,3.0,8.0,,19.0,,25.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT041,,,,,20.1000,25.1200,0.1000,,,0.2000,,3.61,,29.030000000000001,6105.20.2010,0.320000,6.4300,,0.275000,5.5300,40.990000000000002,,,,,,,,,,43.5450,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,D04BEAB2-E0E5-4CAC-9628-A303CA2F4330,,AIM-00099|AIR|SS25CT041|9219|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00100,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,JET BLACK,PCE,,,,3.0,8.0,,19.0,,25.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT041,,,,,20.1,25.12,0.1,,,0.2,,3.61,,29.03,6105.20.2010,0.32,6.43,,0.275,5.53,40.99,,,,,,,,,,43.545,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,1B2E73A2-392B-4294-A78E-9E6E8A9BFA48,,AIM-00100|AIR|SS25CT041|9219|ACTIVE||
AIM-00100,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT041,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP20,SS GOLF PERFORMANCE TEE,,MEN,,FABKNIT,,JET BLACK,PCE,,,,3.0,8.0,,19.0,,25.0,,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-03-31,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT041,,,,,20.1000,25.1200,0.1000,,,0.2000,,3.61,,29.030000000000001,6105.20.2010,0.320000,6.4300,,0.275000,5.5300,40.990000000000002,,,,,,,,,,43.5450,Y,price added 24.10.24 HS updated & price confirmed 14.1.25 freight & tariff updated 1.4.25,,,,,,,,F498CACB-D422-4F22-83C3-0B699475A937,,AIM-00100|AIR|SS25CT041|9219|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
AIM-00101,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT042,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP10,SS PRINTED GOLF POLO,,MEN,,FABKNIT,,NAVY BLAZER,PCE,,,,10.0,24.0,,54.0,,59.0,,33.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-04-22,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT042,,,,,21.04,26.3,0.1,,,0.2,,2.89,,29.49,6105.20.2010,0.32,6.73,,0.375,7.89,44.11,,,,,,,,,,44.235,Y,"price added 24.10.24 HS updated & price confirmed 14.1.25 lstp, exworks, freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,0AF8D5E3-61D1-42CC-B85F-86B1BA1AFFE1,,AIM-00101|AIR|SS25CT042|9219|ACTIVE||
AIM-00101,AIME LEON DORE,2024-10-02,,2025 SPRING,2025 SPRING,,APRIL,GOLF,,,,1,VIVIANA GARCIA,,,,SS25CT042,,,,,,,,,,,,,,9219,,,,F10,,FGA10,,,FGATOP10,SS PRINTED GOLF POLO,,MEN,,FABKNIT,,NAVY BLAZER,PCE,,,,10.0,24.0,,54.0,,59.0,,33.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,ACTIVE,"RUTHERFORD, NJ",,,,,,,2025-03-28,2025-04-22,DDP,AIR,,Added 2.10.24 exfty updated 5.2.25,2025 SPRING9219SS25CT042,,,,,21.0400,26.3000,0.1000,,,0.2000,,2.89,,29.489999999999998,6105.20.2010,0.320000,6.7300,,0.375000,7.8900,44.109999999999999,,,,,,,,,,44.2350,Y,"price added 24.10.24 HS updated & price confirmed 14.1.25 lstp, exworks, freight & tariff updated 1.4.25 tariff updated 23.4.25",,,,,,,,AA3C89C3-AABA-452A-8271-9A46A9E6DE8E,,AIM-00101|AIR|SS25CT042|9219|ACTIVE||
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[DIFF_COLS] ['USA ONLY LSTP 75% EX WORKS', 'EX WORKS (USD)', 'ADMINISTRATION FEE', 'HANDLING', 'FINAL FOB (USD)', 'US DUTY RATE', 'US DUTY', 'US TARIFF RATE', 'US TARIFF', 'DDP US (USD)', 'SMS PRICE USD', 'record_uuid']"
